match_no,batting_team,batting_side,overs,runs,"bowler_to_batsman, runs",commentary,numerical_runs,bowler,batsman,preprocessed_commentary
7,SL,2,16.1,4,"Rashid Khan to Gunathilaka, FOUR runs",Reverse sweep for four more! Short third and backward point were in the ring and he pierces them both!,4,Rashid Khan,Gunathilaka,"['revers', 'sweep', 'short', 'third', 'backward', 'point', 'ring', 'pierc']"
7,SL,2,16.2,1,"Rashid Khan to Gunathilaka, 1 run","Length ball, pushed through flat. Looks to cut but gets an outside edge towards short third for one.",1,Rashid Khan,Gunathilaka,"['length', 'ball', 'push', 'flat', 'look', 'cut', 'get', 'outsid', 'edg', 'toward', 'short', 'third']"
7,SL,2,16.3,1,"Rashid Khan to Rajapaksa, 1 run","Short ball on the pads, but he can't get the pull away. Only manages to get it as far as short fine leg.",1,Rashid Khan,Rajapaksa,"['short', 'ball', 'pad', 'ca', 'nt', 'get', 'pull', 'away', 'onli', 'manag', 'get', 'far', 'short', 'fine', 'leg']"
7,SL,2,16.4,W,"Rashid Khan to Gunathilaka, OUT","Gunathilaka goes for one sweep too many, and he's castled! Rashid gets his man in the end, as Gunathilaka goes across the line and misses completely. The off peg is disturbed. Is this yet another twist in this game?",0,Rashid Khan,Gunathilaka,"['gunathilaka', 'goe', 'sweep', 'mani', 'castl', 'wash', 'get', 'hi', 'man', 'end', 'gunathilaka', 'goe', 'across', 'line', 'miss', 'complet', 'peg', 'disturb', 'thi', 'yet', 'anoth', 'twist', 'thi', 'game']"
7,SL,2,16.5,4,"Rashid Khan to Hasaranga de Silva, FOUR runs","Deftly played! Extra bounce on this googly, but Hasaranga goes back and waits for it before guiding it past short third man.",4,Rashid Khan,Hasaranga de Silva,"['deftli', 'play', 'extra', 'bounc', 'thi', 'googli', 'hasaranga', 'goe', 'back', 'wait', 'befor', 'guid', 'past', 'short', 'third', 'man']"
7,SL,2,16.6,1,"Rashid Khan to Hasaranga de Silva, 1 run","length on the stumps, nudged to deep midwicket for one. And that's the end of Rashid's spell.",1,Rashid Khan,Hasaranga de Silva,"['length', 'stump', 'nudg', 'deep', 'midwicket', 'end', 'raid', 'spell']"
7,SL,2,17.1,1,"Fazalhaq Farooqi to Hasaranga de Silva, 1 run","slower ball on a length, keeps low. Nudged towards cover for a quick single.",1,Fazalhaq Farooqi,Hasaranga de Silva,"['slower', 'ball', 'length', 'keep', 'low', 'nudg', 'toward', 'cover', 'quick']"
7,SL,2,17.2,1,"Fazalhaq Farooqi to Rajapaksa, 1 run","slower short ball, dabbed down to short third man for one",1,Fazalhaq Farooqi,Rajapaksa,"['slower', 'short', 'ball', 'dab', 'short', 'third', 'man']"
7,SL,2,17.3,4,"Fazalhaq Farooqi to Hasaranga de Silva, FOUR runs","Opens the face, finds the gap! This was over pitched outside, and Hasaranga gets low and drives this square to beat the man at sweeper cover.",4,Fazalhaq Farooqi,Hasaranga de Silva,"['open', 'face', 'find', 'gap', 'thi', 'wa', 'pitch', 'outsid', 'get', 'low', 'drive', 'thi', 'squar', 'beat', 'man', 'sweeper', 'cover']"
7,SL,2,17.4,0,"Fazalhaq Farooqi to Hasaranga de Silva, no run","Slower short ball, and Hasaranga is early on the stroke. Unable to get the uppercut away.",0,Fazalhaq Farooqi,Hasaranga de Silva,"['slower', 'short', 'ball', 'earli', 'stroke', 'unabl', 'get', 'uppercut', 'away']"
7,SL,2,17.5,4,"Fazalhaq Farooqi to Hasaranga de Silva, FOUR runs","Top edge for four! It's all going Sri Lanka's way! This was another short slow bouncer, and Hasaranga looks to flat bat this down the ground but gets a top edge high past the keeper and short third.",4,Fazalhaq Farooqi,Hasaranga de Silva,"['top', 'edg', 'go', 'sri', 'lanka', 'way', 'thi', 'wa', 'anoth', 'short', 'slow', 'bouncer', 'look', 'flat', 'bat', 'thi', 'ground', 'get', 'top', 'edg', 'high', 'past', 'keeper', 'short', 'third']"
7,SL,2,17.6,2,"Fazalhaq Farooqi to Hasaranga de Silva, 2 runs","Full outside off, and it's two more. Driven nicely between deep extra cover and deep cover point.",2,Fazalhaq Farooqi,Hasaranga de Silva,"['full', 'outsid', 'driven', 'nice', 'deep', 'extra', 'cover', 'deep', 'cover', 'point']"
7,SL,2,18.1,4,"Naveen-ul-Haq to Rajapaksa, FOUR runs","Smashed past deep cover! Geez that was timed sweetly! This was full outside off, and Bhanuka just spanks this drive. The fielder only has to move a few yards to his right but he has no chance.",4,Naveen-ul-Haq,Rajapaksa,"['smash', 'past', 'deep', 'cover', 'geez', 'wa', 'time', 'sweetli', 'thi', 'wa', 'full', 'outsid', 'bhanuka', 'spank', 'thi', 'drive', 'fielder', 'onli', 'ha', 'move', 'yard', 'hi', 'right', 'ha', 'chanc']"
7,SL,2,18.2,2,"Naveen-ul-Haq to Rajapaksa, 2 runs","full again, worked towards deep midwicket for another couple",2,Naveen-ul-Haq,Rajapaksa,"['full', 'work', 'toward', 'deep', 'midwicket', 'anoth']"
7,SL,2,18.3,W,"Naveen-ul-Haq to Rajapaksa, OUT","Slower ball cleans him up! And Rajapaksa can't see it through. Goes across the line, looking to win this in style, but he's way early on the stroke, as his off stump is rattled. But what a cameo this has been!",0,Naveen-ul-Haq,Rajapaksa,"['slower', 'ball', 'clean', 'ca', 'nt', 'see', 'goe', 'across', 'line', 'look', 'win', 'thi', 'style', 'way', 'earli', 'stroke', 'hi', 'stump', 'rattl', 'cameo', 'thi', 'ha']"
7,SL,2,18.4,1,"Naveen-ul-Haq to C Karunaratne, 1 run","Misfield for one. And the scores are level! This was driven straight to short extra cover, who can't hold on. The throw might have been close at the non-striker's end had it hit.",1,Naveen-ul-Haq,C Karunaratne,"['misfield', 'score', 'level', 'thi', 'wa', 'driven', 'straight', 'short', 'extra', 'cover', 'ca', 'nt', 'hold', 'throw', 'might', 'close', 'nonstrik', 'end', 'hit']"
7,SL,2,18.5,0,"Naveen-ul-Haq to Hasaranga de Silva, no run","short and wide, but cut straight to point. No run!",0,Naveen-ul-Haq,Hasaranga de Silva,"['short', 'wide', 'cut', 'straight', 'point', 'run']"
7,SL,2,18.6,0,"Naveen-ul-Haq to Hasaranga de Silva, no run","Another run out chance! Direct hit and he would have been miles gone. Hasaranga digs out this attempted yorker to extra cover and wants to steal the single. Chamika sends him back, and the throw is at the striker's end. Hit and he was gone!",0,Naveen-ul-Haq,Hasaranga de Silva,"['anoth', 'run', 'chanc', 'direct', 'hit', 'would', 'mile', 'g', 'hasaranga', 'dig', 'thi', 'attempt', 'yorker', 'extra', 'cover', 'want', 'steal', 'chamika', 'send', 'back', 'throw', 'striker', 'end', 'hit', 'wa', 'g']"
7,SL,2,19.1,4,"Fazalhaq Farooqi to C Karunaratne, FOUR runs","Wide full toss, driven high over mid-off! And Sri Lanka complete an impressive chase!",4,Fazalhaq Farooqi,C Karunaratne,"['wide', 'full', 'toss', 'driven', 'high', 'doff', 'sri', 'lanka', 'complet', 'impress', 'chase']"
7,AFG,1,0.1,0,"Theekshana to Hazratullah Zazai, no run","mystery spinner coming around the stumps, with one slip. Half-tracker on off and skidding into middle. Clipped a bit uncomfortably to the leg side",0,Theekshana,Hazratullah Zazai,"['mysteri', 'spinner', 'come', 'around', 'stump', 'slip', 'halftrack', 'skid', 'middl', 'clip', 'bit', 'uncomfort', 'leg', 'side']"
7,AFG,1,0.2,4,"Theekshana to Hazratullah Zazai, FOUR runs","here we go! Width offered, a bit full outside off. Turning away and Zazai leans forward and creams a drive over mid off's right! Not much footwork, but when you time it like that, you don't need to do much.",4,Theekshana,Hazratullah Zazai,"['go', 'width', 'offer', 'bit', 'full', 'outsid', 'turn', 'away', 'banzai', 'lean', 'forward', 'cream', 'drive', 'mid', 'right', 'much', 'foork', 'time', 'like', ""n't"", 'need', 'much']"
7,AFG,1,0.3,1,"Theekshana to Hazratullah Zazai, 1 run","length ball, just outside off. Zazai again offers minimal footwork in his cut, and gets it to the left of point. Dive ensures it is just one. Nissanka the fielder",1,Theekshana,Hazratullah Zazai,"['length', 'ball', 'outsid', 'banzai', 'offer', 'minim', 'foork', 'hi', 'cut', 'get', 'left', 'point', 'dive', 'ensur', 'nissanka', 'fielder']"
7,AFG,1,0.4,1,"Theekshana to Rahmanullah, 1 run",off the mark. Over the stumps outside off and caressed to cover for a quick single. Direct hit could've been trouble though!,1,Theekshana,Rahmanullah,"['mark', 'stump', 'outsid', 'caress', 'cover', 'quick', 'direct', 'hit', 'could', 'troubl', 'though']"
7,AFG,1,0.5,1,"Theekshana to Hazratullah Zazai, 1 run",fullish ball on off stump. Tapped to long on for a jogging single off the back foot. This one skid into his pads,1,Theekshana,Hazratullah Zazai,"['fullish', 'ball', 'stump', 'tap', 'long', 'jog', 'back', 'foot', 'thi', 'skid', 'hi', 'pad']"
7,AFG,1,0.6,0,"Theekshana to Rahmanullah, no run",even stevens after the first over. Neither side would be too disappointed. A fullish ball just outside off and turning into off. Punched back to the bowler,0,Theekshana,Rahmanullah,"['even', 'seven', 'first', 'neither', 'side', 'would', 'disappoint', 'fullish', 'ball', 'outsid', 'turn', 'punch', 'back', 'bowler']"
7,AFG,1,1.1,4,"Asitha Fernando to Hazratullah Zazai, FOUR runs","outside edge! Keeper dives! But just past him! Short of length on middle, and angling slightly across Zazai. He looks to poke at it, and that would've been gobbled up by first slip, had one been there.",4,Asitha Fernando,Hazratullah Zazai,"['outsid', 'edg', 'keeper', 'dive', 'past', 'short', 'length', 'middl', 'angl', 'slightli', 'across', 'banzai', 'look', 'poke', 'would', ""'ve"", 'gobbl', 'first', 'slip']"
7,AFG,1,1.2,0,"Asitha Fernando to Hazratullah Zazai, no run",full on off stump. Brings the bat down to fend a shot to the off side off,0,Asitha Fernando,Hazratullah Zazai,"['full', 'stump', 'bring', 'bat', 'fend', 'shot', 'side']"
7,AFG,1,1.3,0,"Asitha Fernando to Hazratullah Zazai, no run",good length ball originating around leg stump but angling across to off. Pushed square to point off the back foot,0,Asitha Fernando,Hazratullah Zazai,"['good', 'length', 'ball', 'origin', 'around', 'leg', 'stump', 'angl', 'across', 'push', 'squar', 'point', 'back', 'foot']"
7,AFG,1,1.4,0,"Asitha Fernando to Hazratullah Zazai, no run","it has been a tidy over so far. Good length on leg and middle, and Zazai is losing his patience. Tries to swipe it across the line but the delivery goes under his bat and flies just past off stump",0,Asitha Fernando,Hazratullah Zazai,"['ha', 'tidi', 'far', 'good', 'length', 'leg', 'middl', 'banzai', 'lose', 'hi', 'patienc', 'tri', 'swipe', 'across', 'line', 'deliveri', 'goe', 'hi', 'bat', 'fli', 'past', 'stump']"
7,AFG,1,1.5,0,"Asitha Fernando to Hazratullah Zazai, no run","fullish on off, and stays low while angling away. Zazai looks to cut, but he plays it with the expectation that it would bounce more. Through to the keeper on the half volley",0,Asitha Fernando,Hazratullah Zazai,"['fullish', 'stay', 'low', 'angl', 'away', 'banzai', 'look', 'cut', 'play', 'expect', 'would', 'bounc', 'keeper', 'half', 'volley']"
7,AFG,1,1.6,0,"Asitha Fernando to Hazratullah Zazai, no run","now that's a solid over from Fernando. Five dots after a four that on another day could've been a wicket. Length ball on off, and cut to point. No chance of a run.",0,Asitha Fernando,Hazratullah Zazai,"['solid', 'forzando', 'dot', 'anoth', 'day', 'could', 'wicket', 'length', 'ball', 'cut', 'point', 'chanc', 'run']"
7,AFG,1,2.1,1,"Theekshana to Rahmanullah, 1 run","one slip. Full outside leg with Gurbaz backing away to make some room. Bowler follows him, and therefore he taps it down to mid on",1,Theekshana,Rahmanullah,"['slip', 'full', 'outsid', 'leg', 'urban', 'back', 'away', 'make', 'room', 'bowler', 'follow', 'therefor', 'tap', 'mid']"
7,AFG,1,2.2,1,"Theekshana to Hazratullah Zazai, 1 run",around the stumps. Good length ball on off and coming into him. Worked off his waist to square leg for a single,1,Theekshana,Hazratullah Zazai,"['around', 'stump', 'good', 'length', 'ball', 'come', 'work', 'hi', 'waist', 'squar', 'leg']"
7,AFG,1,2.3,0,"Theekshana to Rahmanullah, no run",makes room before the ball is delivered. Theekshana ends up delivering a length ball on leg and angling into the batter. Punched back,0,Theekshana,Rahmanullah,"['make', 'room', 'befor', 'ball', 'deliv', 'theekshana', 'end', 'deliv', 'length', 'ball', 'leg', 'angl', 'batter', 'punch', 'back']"
7,AFG,1,2.4,6,"Theekshana to Rahmanullah, SIX runs","the crowd's on its feet! And what a shot to get the Afghan fans roaring. Full just outside off. Gurbaz gets low, down on one knee, and plays the slog sweep over the cow-corner region!",6,Theekshana,Rahmanullah,"['crowd', 'foot', 'shot', 'get', 'afghan', 'fan', 'roar', 'full', 'outsid', 'urban', 'get', 'low', 'knee', 'play', 'slog', 'sweep', 'cowork', 'region']"
7,AFG,1,2.5,6,"Theekshana to Rahmanullah, SIX runs","Theekshana has the last laugh! Or does he? Gurbaz tries to repeat it, but he can only get the height. Theekshana bowls a carrom ball just outside off, and Gurbaz tries to loft him over his head. But he's through the shot too early, it has come off the toe-end too, and Gunathilaka runs to his left from long off to take a reverse-cup catch. But wait, drama time! Gurbaz is waiting near the boundary line because it appears like the fielder's foot may be touching the boundary skirting here. Suspense.... And oooooo, Gurbaz gets a massive reprieve! Gunathilaka stepped on the skirting while trying to settle for the catch, and the umpire says that's half a dozen more!",6,Theekshana,Rahmanullah,"['theekshana', 'ha', 'last', 'laugh', 'doe', 'urban', 'tri', 'repeat', 'onli', 'get', 'height', 'theekshana', 'bowl', 'carrot', 'ball', 'outsid', 'urban', 'tri', 'loft', 'hi', 'head', 'shot', 'earli', 'ha', 'come', 'tend', 'gunathilaka', 'run', 'hi', 'left', 'long', 'take', 'reversecup', 'catch', 'wait', 'drama', 'time', 'urban', 'wait', 'near', 'boundari', 'line', 'becaus', 'appear', 'like', 'fielder', 'foot', 'may', 'touch', 'boundari', 'skirt', 'suspens', 'voodoo', 'urban', 'get', 'massiv', 'repriev', 'gunathilaka', 'step', 'skirt', 'tri', 'settl', 'catch', 'umpir', 'say', 'half', 'dozen']"
7,AFG,1,2.6,1,"Theekshana to Rahmanullah, 1 run","full on off. Presses forward, pushes to cover's left and takes off for a single.",1,Theekshana,Rahmanullah,"['full', 'press', 'forward', 'push', 'cover', 'left', 'take']"
7,AFG,1,3.1,6,"Asitha Fernando to Rahmanullah, SIX runs",Gurbaz-ball! Asitha bowls short around off. Gurbaz swivels and deposits a pull over deep square leg! Got inside the line with a swift shuffle that took him across the stumps.,6,Asitha Fernando,Rahmanullah,"['asthma', 'bowl', 'short', 'around', 'urban', 'swivel', 'deposit', 'pull', 'deep', 'squar', 'leg', 'got', 'insid', 'line', 'swift', 'shuffl', 'took', 'across', 'stump']"
7,AFG,1,3.2,2,"Asitha Fernando to Rahmanullah, 2 runs","full on middle, and clipped smartly off his toes to deep midwicket. Long on has to run to his right and cut it off",2,Asitha Fernando,Rahmanullah,"['full', 'middl', 'clip', 'smartli', 'hi', 'toe', 'deep', 'midwicket', 'long', 'ha', 'run', 'hi', 'right', 'cut']"
7,AFG,1,3.3,4,"Asitha Fernando to Rahmanullah, FOUR runs","takes pace off, but ends up bowling it quite wide. Gurbaz is seeing these balls like watermelons and ends up scything a cut through cover point after moving towards the ball.",4,Asitha Fernando,Rahmanullah,"['take', 'pace', 'end', 'bowl', 'quit', 'wide', 'urban', 'see', 'ball', 'like', 'watermelon', 'end', 'scyth', 'cut', 'cover', 'point', 'move', 'toward', 'ball']"
7,AFG,1,3.4,1,"Asitha Fernando to Rahmanullah, 1 run",Fullish just outside off. Forward defense to cover for a single,1,Asitha Fernando,Rahmanullah,"['fullish', 'outsid', 'forward', 'defens', 'cover']"
7,AFG,1,3.5,0,"Asitha Fernando to Hazratullah Zazai, no run",fullish on off stump. Punchy shot to cover's right for a single. Diving effort ensures the ball doesn't clear the infield,0,Asitha Fernando,Hazratullah Zazai,"['fullish', 'stump', 'punchi', 'shot', 'cover', 'right', 'dive', 'effort', 'ensur', 'ball', 'doe', ""n't"", 'clear', 'infield']"
7,AFG,1,3.6,1,"Asitha Fernando to Hazratullah Zazai, 1 run",drops just short of the keeper! Length ball on a fourth-stump line and too close to Zazai for the cut. But he attempts it anyway and it takes an inside edge but falls in front of the keeper diving to his right. Hits the glove and rolls away to short fine leg,1,Asitha Fernando,Hazratullah Zazai,"['drop', 'short', 'keeper', 'length', 'ball', 'thstump', 'line', 'close', 'banzai', 'cut', 'attempt', 'anyway', 'take', 'insid', 'edg', 'fall', 'front', 'keeper', 'dive', 'hi', 'right', 'hit', 'glove', 'roll', 'away', 'short', 'fine', 'leg']"
7,AFG,1,4.1,0,"Madushanka to Hazratullah Zazai, no run","another edge - off the bat's bottom and falls just short of the keeper again! Looks to clip this length ball angling in, but the ball stays a bit low, takes the edge, and the keeper dives to his right to ensure he can stop it",0,Madushanka,Hazratullah Zazai,"['anoth', 'edg', 'bat', 'bottom', 'fall', 'short', 'keeper', 'look', 'clip', 'thi', 'length', 'ball', 'angl', 'ball', 'stay', 'bit', 'low', 'take', 'edg', 'keeper', 'dive', 'hi', 'right', 'ensur', 'stop']"
7,AFG,1,4.2,1lb,"Madushanka to Hazratullah Zazai, 1 leg bye","Zazai quite scratchy. Another length ball on off and Zazai looks to clip it leg-side. Off the bat's face, goes over leg stump, and towards short fine",1,Madushanka,Hazratullah Zazai,"['banzai', 'quit', 'scratchi', 'anoth', 'length', 'ball', 'banzai', 'look', 'clip', 'besid', 'bat', 'face', 'goe', 'leg', 'stump', 'toward', 'short', 'fine']"
7,AFG,1,4.3,4,"Madushanka to Rahmanullah, FOUR runs","pierced! Good length ball on off. Bit of angle across the right-hand batter. Gurbaz stays on the back foot, pokes at it with the bat's open face, and sends it through the gap between short third and the diving backward point fielder",4,Madushanka,Rahmanullah,"['pierc', 'good', 'length', 'ball', 'bit', 'angl', 'across', 'rightward', 'batter', 'urban', 'stay', 'back', 'foot', 'poke', 'bat', 'open', 'face', 'send', 'gap', 'short', 'third', 'dive', 'backward', 'point', 'fielder']"
7,AFG,1,4.4,1,"Madushanka to Rahmanullah, 1 run","full ball just outside off. Mows a mistimed shot to mid-on, and they scurry across for one",1,Madushanka,Rahmanullah,"['full', 'ball', 'outsid', 'mow', 'mistim', 'shot', 'mind', 'scurri', 'across']"
7,AFG,1,4.5,W,"Madushanka to Hazratullah Zazai, OUT","off stump pegged back! You felt like something was gonna give - either a boundary or a wicket, and it is the latter. Back of a length outside off and angling into off stump. Ball stays a shade low with Zazai trying to slog across the line. He misses, Madushanka hits.",0,Madushanka,Hazratullah Zazai,"['stump', 'peg', 'back', 'felt', 'like', 'someth', 'wa', 'gon', 'na', 'give', 'either', 'boundari', 'wicket', 'latter', 'back', 'length', 'outsid', 'angl', 'stump', 'ball', 'stay', 'shade', 'low', 'banzai', 'tri', 'slog', 'across', 'line', 'miss', 'madushanka', 'hit']"
